date,IDEXX,isPartial
2017-01-19,57,False
2017-01-20,36,False
2017-01-21,25,False
2017-01-22,24,False
2017-01-23,45,False
2017-01-24,52,False
2017-01-25,37,False
2017-01-26,52,False
2017-01-27,59,False
2017-01-28,25,False
2017-01-29,10,False
2017-01-30,34,False
2017-01-31,74,False
2017-02-01,63,False
2017-02-02,58,False
2017-02-03,63,False
2017-02-04,7,False
2017-02-05,19,False
2017-02-06,73,False
2017-02-07,60,False
2017-02-08,86,False
2017-02-09,46,False
2017-02-10,22,False
2017-02-11,22,False
2017-02-12,27,False
2017-02-13,48,False
2017-02-14,63,False
2017-02-15,61,False
2017-02-16,36,False
2017-02-17,67,False
2017-02-18,42,False
2017-02-19,2,False
2017-02-20,73,False
2017-02-21,53,False
2017-02-22,70,False
2017-02-23,48,False
2017-02-24,47,False
2017-02-25,42,False
2017-02-26,37,False
2017-02-27,74,False
2017-02-28,38,False
2017-03-01,65,False
2017-03-02,91,False
2017-03-03,50,False
2017-03-04,24,False
2017-03-05,29,False
2017-03-06,53,False
2017-03-07,58,False
2017-03-08,59,False
2017-03-09,71,False
2017-03-10,44,False
2017-03-11,27,False
2017-03-12,16,False
2017-03-13,49,False
2017-03-14,58,False
2017-03-15,61,False
2017-03-16,62,False
2017-03-17,43,False
2017-03-18,32,False
2017-03-19,32,False
2017-03-20,60,False
2017-03-21,59,False
2017-03-22,85,False
2017-03-23,56,False
2017-03-24,67,False
2017-03-25,25,False
2017-03-26,25,False
2017-03-27,38,False
2017-03-28,62,False
2017-03-29,62,False
2017-03-30,83,False
2017-03-31,38,False
2017-04-01,10,False
2017-04-02,17,False
2017-04-03,32,False
2017-04-04,61,False
2017-04-05,53,False
2017-04-06,72,False
2017-04-07,45,False
2017-04-08,30,False
2017-04-09,27,False
2017-04-10,52,False
2017-04-11,54,False
2017-04-12,73,False
2017-04-13,46,False
2017-04-14,51,False
2017-04-15,26,False
2017-04-16,23,False
2017-04-17,42,False
2017-04-18,100,False
2017-04-19,67,False
2017-04-20,65,False
2017-04-21,50,False
2017-04-22,35,False
2017-04-23,26,False
2017-04-24,63,False
2017-04-25,69,False
2017-04-26,44,False
2017-04-27,73,False
2017-04-28,56,False
2017-04-29,40,False
2017-04-30,30,False
2017-05-01,60,False
2017-05-02,55,False
2017-05-03,51,False
2017-05-04,45,False
2017-05-05,70,False
2017-05-06,28,False
2017-05-07,12,False
2017-05-08,64,False
2017-05-09,78,False
2017-05-10,56,False
2017-05-11,75,False
2017-05-12,60,False
2017-05-13,40,False
2017-05-14,20,False
2017-05-15,66,False
2017-05-16,54,False
2017-05-17,61,False
2017-05-18,48,False
2017-05-19,46,False
2017-05-20,19,False
2017-05-21,18,False
2017-05-22,50,False
2017-05-23,62,False
2017-05-24,60,False
2017-05-25,80,False
2017-05-26,54,False
2017-05-27,25,False
2017-05-28,14,False
2017-05-29,24,False
2017-05-30,76,False
2017-05-31,62,False
2017-06-01,65,False
2017-06-02,51,False
2017-06-03,29,False
2017-06-04,28,False
2017-06-05,62,False
2017-06-06,67,False
2017-06-07,55,False
2017-06-08,36,False
2017-06-09,73,False
2017-06-10,43,False
2017-06-11,21,False
2017-06-12,56,False
2017-06-13,62,False
2017-06-14,79,False
2017-06-15,77,False
2017-06-16,34,False
2017-06-17,28,False
2017-06-18,11,False
2017-06-19,59,False
2017-06-20,52,False
2017-06-21,64,False
2017-06-22,44,False
2017-06-23,34,False
2017-06-24,32,False
2017-06-25,19,False
2017-06-26,83,False
2017-06-27,58,False
2017-06-28,59,False
2017-06-29,61,False
2017-06-30,53,False
2017-07-01,8,False
2017-07-02,13,False
2017-07-03,40,False
2017-07-04,29,False
2017-07-05,47,False
2017-07-06,76,False
2017-07-07,39,False
2017-07-08,19,False
2017-07-09,24,False
2017-07-10,66,False
2017-07-11,55,False
2017-07-12,60,False
2017-07-13,56,False
2017-07-14,55,False
2017-07-15,19,False
2017-07-16,22,False
2017-07-17,46,False
2017-07-18,77,False
2017-07-19,70,False
2017-07-20,56,False
2017-07-21,53,False
2017-07-22,24,False
2017-07-23,29,False
2017-07-24,75,False
2017-07-25,57,False
2017-07-26,58,False
2017-07-27,43,False
2017-07-28,33,False
2017-07-29,38,False
2017-07-30,13,False
2017-07-31,52,False
2017-08-01,88,False
2017-08-02,62,False
2017-08-03,65,False
2017-08-04,42,False
2017-08-05,23,False
2017-08-06,26,False
2017-08-07,66,False
2017-08-08,49,False
2017-08-09,54,False
2017-08-10,66,False
2017-08-11,57,False
2017-08-12,21,False
2017-08-13,10,False
2017-08-14,52,False
2017-08-15,53,False
2017-08-16,49,False
2017-08-17,49,False
2017-08-18,56,False
2017-08-19,26,False
2017-08-20,15,False
2017-08-21,46,False
2017-08-22,69,False
2017-08-23,84,False
2017-08-24,43,False
2017-08-25,26,False
2017-08-26,24,False
2017-08-27,20,False
2017-08-28,56,False
2017-08-29,55,False
2017-08-30,76,False
2017-08-31,42,False
2017-09-01,45,False
2017-09-02,18,False
2017-09-03,8,False
2017-09-04,41,False
2017-09-05,43,False
2017-09-06,61,False
2017-09-07,65,False
2017-09-08,45,False
2017-09-09,13,False
2017-09-10,30,False
2017-09-11,52,False
2017-09-12,61,False
2017-09-13,74,False
2017-09-14,63,False
2017-09-15,45,False
2017-09-16,35,False
2017-09-17,25,False
2017-09-18,54,False
2017-09-19,82,False
2017-09-20,50,False
2017-09-21,66,False
2017-09-22,57,False
2017-09-23,25,False
2017-09-24,20,False
2017-09-25,57,False
2017-09-26,65,False
2017-09-27,67,False
2017-09-28,75,False
2017-09-29,60,False
2017-09-30,38,False
2017-10-01,12,False
2017-10-02,56,False
2017-10-03,52,False
2017-10-04,66,False
2017-10-05,72,False
2017-10-06,43,False
