date,stock scandal,isPartial
2015-08-18,3,False
2015-08-19,0,False
2015-08-20,3,False
2015-08-21,4,False
2015-08-22,2,False
2015-08-23,2,False
2015-08-24,2,False
2015-08-25,4,False
2015-08-26,1,False
2015-08-27,3,False
2015-08-28,1,False
2015-08-29,2,False
2015-08-30,2,False
2015-08-31,4,False
2015-09-01,4,False
2015-09-02,3,False
2015-09-03,3,False
2015-09-04,2,False
2015-09-05,0,False
2015-09-06,0,False
2015-09-07,1,False
2015-09-08,3,False
2015-09-09,3,False
2015-09-10,3,False
2015-09-11,3,False
2015-09-12,0,False
2015-09-13,1,False
2015-09-14,1,False
2015-09-15,1,False
2015-09-16,4,False
2015-09-17,3,False
2015-09-18,1,False
2015-09-19,2,False
2015-09-20,0,False
2015-09-21,5,False
2015-09-22,25,False
2015-09-23,33,False
2015-09-24,31,False
2015-09-25,19,False
2015-09-26,16,False
2015-09-27,14,False
2015-09-28,15,False
2015-09-29,14,False
2015-09-30,9,False
2015-10-01,12,False
2015-10-02,5,False
2015-10-03,4,False
2015-10-04,1,False
2015-10-05,6,False
2015-10-06,12,False
2015-10-07,6,False
2015-10-08,7,False
2015-10-09,8,False
2015-10-10,4,False
2015-10-11,3,False
2015-10-12,6,False
2015-10-13,4,False
2015-10-14,10,False
2015-10-15,1,False
2015-10-16,7,False
2015-10-17,4,False
2015-10-18,4,False
2015-10-19,2,False
2015-10-20,4,False
2015-10-21,4,False
2015-10-22,2,False
2015-10-23,3,False
2015-10-24,2,False
2015-10-25,0,False
2015-10-26,3,False
2015-10-27,5,False
2015-10-28,5,False
2015-10-29,3,False
2015-10-30,5,False
2015-10-31,2,False
2015-11-01,3,False
2015-11-02,4,False
2015-11-03,2,False
2015-11-04,7,False
2015-11-05,5,False
2015-11-06,3,False
2015-11-07,3,False
2015-11-08,4,False
2015-11-09,4,False
2015-11-10,2,False
2015-11-11,3,False
2015-11-12,4,False
2015-11-13,2,False
2015-11-14,0,False
2015-11-15,0,False
2015-11-16,4,False
2015-11-17,2,False
2015-11-18,3,False
2015-11-19,6,False
2015-11-20,3,False
2015-11-21,3,False
2015-11-22,1,False
2015-11-23,2,False
2015-11-24,4,False
2015-11-25,2,False
2015-11-26,5,False
2015-11-27,2,False
2015-11-28,0,False
2015-11-29,3,False
2015-11-30,2,False
2015-12-01,2,False
2015-12-02,2,False
2015-12-03,4,False
2015-12-04,5,False
2015-12-05,1,False
2015-12-06,1,False
2015-12-07,2,False
2015-12-08,3,False
2015-12-09,2,False
2015-12-10,3,False
2015-12-11,5,False
2015-12-12,1,False
2015-12-13,3,False
2015-12-14,2,False
2015-12-15,1,False
2015-12-16,3,False
2015-12-17,3,False
2015-12-18,5,False
2015-12-19,0,False
2015-12-20,0,False
2015-12-21,1,False
2015-12-22,1,False
2015-12-23,1,False
2015-12-24,5,False
2015-12-25,2,False
2015-12-26,5,False
2015-12-27,0,False
2015-12-28,3,False
2015-12-29,1,False
2015-12-30,3,False
2015-12-31,2,False
2016-01-01,3,False
2016-01-02,2,False
2016-01-03,3,False
2016-01-04,4,False
2016-01-05,5,False
2016-01-06,3,False
2016-01-07,2,False
2016-01-08,1,False
2016-01-09,2,False
2016-01-10,0,False
2016-01-11,6,False
2016-01-12,3,False
2016-01-13,1,False
2016-01-14,3,False
2016-01-15,1,False
2016-01-16,4,False
2016-01-17,2,False
2016-01-18,1,False
2016-01-19,5,False
2016-01-20,1,False
2016-01-21,4,False
2016-01-22,7,False
2016-01-23,3,False
2016-01-24,1,False
2016-01-25,1,False
2016-01-26,3,False
2016-01-27,5,False
2016-01-28,3,False
2016-01-29,3,False
2016-01-30,2,False
2016-01-31,4,False
2016-02-01,4,False
2016-02-02,4,False
2016-02-03,5,False
2016-02-04,2,False
2016-02-05,3,False
2016-02-06,5,False
2016-02-07,2,False
2016-02-08,1,False
2016-02-09,3,False
2016-02-10,3,False
2016-02-11,2,False
2016-02-12,3,False
2016-02-13,1,False
2016-02-14,4,False
2016-02-15,4,False
2016-02-16,4,False
2016-02-17,4,False
2016-02-18,5,False
2016-02-19,3,False
2016-02-20,1,False
2016-02-21,3,False
2016-02-22,3,False
2016-02-23,4,False
2016-02-24,5,False
2016-02-25,3,False
2016-02-26,5,False
2016-02-27,4,False
2016-02-28,3,False
2016-02-29,4,False
2016-03-01,3,False
2016-03-02,4,False
2016-03-03,5,False
2016-03-04,4,False
2016-03-05,3,False
2016-03-06,3,False
2016-03-07,2,False
2016-03-08,3,False
2016-03-09,3,False
2016-03-10,4,False
2016-03-11,1,False
2016-03-12,3,False
2016-03-13,4,False
2016-03-14,3,False
2016-03-15,5,False
2016-03-16,4,False
2016-03-17,6,False
2016-03-18,7,False
2016-03-19,3,False
2016-03-20,3,False
2016-03-21,5,False
2016-03-22,5,False
2016-03-23,7,False
2016-03-24,3,False
2016-03-25,7,False
2016-03-26,0,False
2016-03-27,3,False
2016-03-28,4,False
2016-03-29,3,False
2016-03-30,2,False
2016-03-31,3,False
2016-04-01,3,False
2016-04-02,1,False
2016-04-03,2,False
2016-04-04,3,False
2016-04-05,2,False
2016-04-06,5,False
2016-04-07,5,False
2016-04-08,2,False
2016-04-09,2,False
2016-04-10,4,False
2016-04-11,2,False
2016-04-12,5,False
2016-04-13,3,False
2016-04-14,2,False
2016-04-15,3,False
2016-04-16,3,False
2016-04-17,2,False
2016-04-18,3,False
2016-04-19,3,False
2016-04-20,3,False
2016-04-21,5,False
2016-04-22,4,False
2016-04-23,2,False
2016-04-24,1,False
2016-04-25,3,False
2016-04-26,4,False
2016-04-27,4,False
2016-04-28,4,False
2016-04-29,5,False
2016-04-30,5,False
2016-05-01,0,False
2016-05-02,100,False
2016-05-03,21,False
2016-05-04,9,False
