date,Maxim Integrated Products,isPartial
2015-03-11,0,False
2015-03-12,28,False
2015-03-13,0,False
2015-03-14,32,False
2015-03-15,0,False
2015-03-16,0,False
2015-03-17,0,False
2015-03-18,0,False
2015-03-19,0,False
2015-03-20,0,False
2015-03-21,0,False
2015-03-22,0,False
2015-03-23,0,False
2015-03-24,0,False
2015-03-25,0,False
2015-03-26,0,False
2015-03-27,0,False
2015-03-28,35,False
2015-03-29,0,False
2015-03-30,0,False
2015-03-31,28,False
2015-04-01,29,False
2015-04-02,0,False
2015-04-03,32,False
2015-04-04,0,False
2015-04-05,0,False
2015-04-06,59,False
2015-04-07,0,False
2015-04-08,28,False
2015-04-09,29,False
2015-04-10,30,False
