date,Tesla,isPartial
2017-05-29,14,False
2017-05-30,15,False
2017-05-31,15,False
2017-06-01,16,False
2017-06-02,17,False
2017-06-03,15,False
2017-06-04,15,False
2017-06-05,15,False
2017-06-06,16,False
2017-06-07,18,False
2017-06-08,16,False
2017-06-09,17,False
2017-06-10,16,False
2017-06-11,15,False
2017-06-12,16,False
2017-06-13,17,False
2017-06-14,17,False
2017-06-15,16,False
2017-06-16,17,False
2017-06-17,16,False
2017-06-18,15,False
2017-06-19,15,False
2017-06-20,16,False
2017-06-21,16,False
2017-06-22,16,False
2017-06-23,17,False
2017-06-24,16,False
2017-06-25,16,False
2017-06-26,16,False
2017-06-27,16,False
2017-06-28,16,False
2017-06-29,15,False
2017-06-30,15,False
2017-07-01,16,False
2017-07-02,19,False
2017-07-03,31,False
2017-07-04,24,False
2017-07-05,24,False
2017-07-06,25,False
2017-07-07,28,False
2017-07-08,22,False
2017-07-09,28,False
2017-07-10,29,False
2017-07-11,23,False
2017-07-12,19,False
2017-07-13,19,False
2017-07-14,19,False
2017-07-15,18,False
2017-07-16,17,False
2017-07-17,18,False
2017-07-18,18,False
2017-07-19,17,False
2017-07-20,17,False
2017-07-21,18,False
2017-07-22,18,False
2017-07-23,17,False
2017-07-24,17,False
2017-07-25,19,False
2017-07-26,20,False
2017-07-27,20,False
2017-07-28,27,False
2017-07-29,61,False
2017-07-30,39,False
2017-07-31,33,False
2017-08-01,27,False
2017-08-02,27,False
2017-08-03,30,False
2017-08-04,26,False
2017-08-05,27,False
2017-08-06,23,False
2017-08-07,23,False
2017-08-08,21,False
2017-08-09,20,False
2017-08-10,19,False
2017-08-11,19,False
2017-08-12,18,False
2017-08-13,18,False
2017-08-14,18,False
2017-08-15,18,False
2017-08-16,17,False
2017-08-17,17,False
2017-08-18,18,False
2017-08-19,18,False
2017-08-20,17,False
2017-08-21,16,False
2017-08-22,17,False
2017-08-23,17,False
2017-08-24,18,False
2017-08-25,17,False
2017-08-26,16,False
2017-08-27,16,False
2017-08-28,16,False
2017-08-29,16,False
2017-08-30,16,False
2017-08-31,18,False
2017-09-01,17,False
2017-09-02,17,False
2017-09-03,17,False
2017-09-04,16,False
2017-09-05,16,False
2017-09-06,17,False
2017-09-07,17,False
2017-09-08,16,False
2017-09-09,16,False
2017-09-10,17,False
2017-09-11,18,False
2017-09-12,18,False
2017-09-13,17,False
2017-09-14,19,False
2017-09-15,18,False
2017-09-16,17,False
2017-09-17,16,False
2017-09-18,17,False
2017-09-19,17,False
2017-09-20,17,False
2017-09-21,17,False
2017-09-22,18,False
2017-09-23,17,False
2017-09-24,16,False
2017-09-25,17,False
2017-09-26,17,False
2017-09-27,16,False
2017-09-28,16,False
2017-09-29,18,False
2017-09-30,17,False
2017-10-01,17,False
2017-10-02,16,False
2017-10-03,19,False
2017-10-04,18,False
2017-10-05,16,False
2017-10-06,19,False
2017-10-07,18,False
2017-10-08,18,False
2017-10-09,18,False
2017-10-10,17,False
2017-10-11,16,False
2017-10-12,16,False
2017-10-13,17,False
2017-10-14,20,False
2017-10-15,19,False
2017-10-16,18,False
2017-10-17,17,False
2017-10-18,16,False
2017-10-19,17,False
2017-10-20,17,False
2017-10-21,16,False
2017-10-22,16,False
2017-10-23,17,False
2017-10-24,17,False
2017-10-25,17,False
2017-10-26,17,False
2017-10-27,17,False
2017-10-28,16,False
2017-10-29,17,False
2017-10-30,16,False
2017-10-31,15,False
2017-11-01,19,False
2017-11-02,24,False
2017-11-03,20,False
2017-11-04,16,False
2017-11-05,16,False
2017-11-06,16,False
2017-11-07,17,False
2017-11-08,18,False
2017-11-09,18,False
2017-11-10,17,False
2017-11-11,17,False
2017-11-12,17,False
2017-11-13,18,False
2017-11-14,18,False
2017-11-15,18,False
2017-11-16,23,False
2017-11-17,100,False
2017-11-18,60,False
2017-11-19,39,False
2017-11-20,40,False
2017-11-21,35,False
2017-11-22,29,False
2017-11-23,28,False
2017-11-24,25,False
2017-11-25,25,False
2017-11-26,23,False
2017-11-27,21,False
2017-11-28,21,False
2017-11-29,21,False
2017-11-30,21,False
2017-12-01,21,False
2017-12-02,22,False
2017-12-03,21,False
2017-12-04,20,False
2017-12-05,19,False
2017-12-06,19,False
2017-12-07,19,False
2017-12-08,19,False
2017-12-09,19,False
2017-12-10,18,False
2017-12-11,18,False
2017-12-12,18,False
2017-12-13,18,False
2017-12-14,18,False
2017-12-15,18,False
2017-12-16,18,False
2017-12-17,18,False
2017-12-18,17,False
2017-12-19,19,False
2017-12-20,19,False
2017-12-21,18,False
2017-12-22,19,False
2017-12-23,23,False
2017-12-24,21,False
2017-12-25,21,False
2017-12-26,19,False
2017-12-27,22,False
2017-12-28,20,False
2017-12-29,19,False
2017-12-30,18,False
2017-12-31,17,False
2018-01-01,17,False
2018-01-02,18,False
2018-01-03,20,False
2018-01-04,21,False
2018-01-05,19,False
2018-01-06,19,False
2018-01-07,20,False
2018-01-08,19,False
2018-01-09,19,False
2018-01-10,18,False
2018-01-11,18,False
2018-01-12,18,False
2018-01-13,19,False
2018-01-14,19,False
2018-01-15,18,False
2018-01-16,17,False
2018-01-17,16,False
2018-01-18,17,False
2018-01-19,17,False
2018-01-20,17,False
2018-01-21,17,False
2018-01-22,16,False
2018-01-23,19,False
2018-01-24,19,False
2018-01-25,18,False
2018-01-26,20,False
2018-01-27,18,False
2018-01-28,19,False
2018-01-29,18,False
2018-01-30,19,False
2018-01-31,18,False
2018-02-01,17,False
2018-02-02,18,False
2018-02-03,17,False
2018-02-04,17,False
2018-02-05,18,False
2018-02-06,36,False
2018-02-07,68,False
2018-02-08,51,False
2018-02-09,38,False
2018-02-10,32,False
2018-02-11,30,False
2018-02-12,26,False
2018-02-13,22,False
