date,Verisk Analytics,isPartial
2016-06-20,60,False
2016-06-21,20,False
2016-06-22,100,False
2016-06-23,0,False
2016-06-24,21,False
2016-06-25,0,False
2016-06-26,24,False
2016-06-27,20,False
2016-06-28,60,False
2016-06-29,0,False
2016-06-30,21,False
2016-07-01,22,False
2016-07-02,24,False
2016-07-03,0,False
2016-07-04,0,False
2016-07-05,0,False
2016-07-06,22,False
2016-07-07,44,False
2016-07-08,0,False
2016-07-09,25,False
2016-07-10,49,False
2016-07-11,21,False
2016-07-12,0,False
2016-07-13,42,False
2016-07-14,20,False
2016-07-15,0,False
2016-07-16,0,False
2016-07-17,0,False
2016-07-18,21,False
2016-07-19,65,False
2016-07-20,0,False
2016-07-21,65,False
2016-07-22,22,False
2016-07-23,25,False
2016-07-24,0,False
2016-07-25,21,False
2016-07-26,42,False
2016-07-27,0,False
2016-07-28,43,False
2016-07-29,22,False
2016-07-30,0,False
2016-07-31,24,False
2016-08-01,21,False
2016-08-02,43,False
2016-08-03,0,False
2016-08-04,21,False
2016-08-05,23,False
2016-08-06,0,False
2016-08-07,26,False
2016-08-08,0,False
2016-08-09,22,False
2016-08-10,0,False
2016-08-11,0,False
2016-08-12,23,False
2016-08-13,0,False
2016-08-14,0,False
2016-08-15,0,False
2016-08-16,90,False
2016-08-17,23,False
2016-08-18,23,False
2016-08-19,24,False
2016-08-20,0,False
2016-08-21,0,False
2016-08-22,22,False
2016-08-23,44,False
2016-08-24,65,False
2016-08-25,43,False
2016-08-26,66,False
2016-08-27,0,False
2016-08-28,0,False
2016-08-29,21,False
2016-08-30,0,False
2016-08-31,0,False
2016-09-01,0,False
2016-09-02,0,False
2016-09-03,24,False
2016-09-04,0,False
2016-09-05,42,False
2016-09-06,0,False
2016-09-07,0,False
2016-09-08,21,False
2016-09-09,22,False
2016-09-10,0,False
2016-09-11,0,False
