date,Skyworks,isPartial
2015-12-26,2,False
2015-12-27,4,False
2015-12-28,3,False
2015-12-29,9,False
2015-12-30,5,False
2015-12-31,6,False
2016-01-01,2,False
2016-01-02,5,False
2016-01-03,5,False
2016-01-04,11,False
2016-01-05,11,False
2016-01-06,12,False
2016-01-07,9,False
2016-01-08,9,False
2016-01-09,7,False
2016-01-10,1,False
2016-01-11,7,False
2016-01-12,7,False
2016-01-13,7,False
2016-01-14,11,False
2016-01-15,7,False
2016-01-16,3,False
2016-01-17,4,False
2016-01-18,7,False
2016-01-19,7,False
2016-01-20,10,False
2016-01-21,13,False
2016-01-22,13,False
2016-01-23,7,False
2016-01-24,19,False
2016-01-25,22,False
2016-01-26,100,False
2016-01-27,16,False
2016-01-28,10,False
2016-01-29,11,False
2016-01-30,1,False
2016-01-31,3,False
2016-02-01,9,False
2016-02-02,7,False
2016-02-03,6,False
2016-02-04,6,False
2016-02-05,8,False
2016-02-06,4,False
2016-02-07,4,False
2016-02-08,3,False
2016-02-09,7,False
2016-02-10,10,False
2016-02-11,8,False
2016-02-12,9,False
2016-02-13,3,False
2016-02-14,5,False
2016-02-15,6,False
2016-02-16,7,False
2016-02-17,13,False
2016-02-18,10,False
2016-02-19,7,False
2016-02-20,6,False
2016-02-21,4,False
2016-02-22,11,False
2016-02-23,8,False
2016-02-24,6,False
2016-02-25,7,False
2016-02-26,8,False
2016-02-27,1,False
2016-02-28,2,False
2016-02-29,6,False
2016-03-01,10,False
2016-03-02,10,False
2016-03-03,11,False
2016-03-04,8,False
2016-03-05,4,False
2016-03-06,4,False
2016-03-07,5,False
2016-03-08,6,False
2016-03-09,13,False
2016-03-10,5,False
2016-03-11,5,False
2016-03-12,3,False
2016-03-13,3,False
2016-03-14,6,False
2016-03-15,10,False
2016-03-16,7,False
2016-03-17,8,False
2016-03-18,8,False
2016-03-19,5,False
2016-03-20,8,False
2016-03-21,11,False
2016-03-22,10,False
2016-03-23,8,False
2016-03-24,9,False
2016-03-25,8,False
2016-03-26,0,False
2016-03-27,1,False
2016-03-28,8,False
2016-03-29,6,False
2016-03-30,7,False
2016-03-31,7,False
2016-04-01,8,False
2016-04-02,0,False
2016-04-03,1,False
2016-04-04,11,False
2016-04-05,9,False
2016-04-06,9,False
2016-04-07,11,False
2016-04-08,6,False
2016-04-09,7,False
2016-04-10,6,False
2016-04-11,5,False
2016-04-12,7,False
2016-04-13,8,False
2016-04-14,7,False
2016-04-15,9,False
2016-04-16,7,False
2016-04-17,5,False
2016-04-18,6,False
2016-04-19,6,False
2016-04-20,8,False
2016-04-21,12,False
2016-04-22,7,False
2016-04-23,3,False
2016-04-24,1,False
2016-04-25,9,False
2016-04-26,6,False
2016-04-27,4,False
2016-04-28,9,False
2016-04-29,15,False
2016-04-30,5,False
2016-05-01,8,False
2016-05-02,9,False
2016-05-03,8,False
2016-05-04,16,False
2016-05-05,6,False
2016-05-06,4,False
2016-05-07,0,False
2016-05-08,4,False
2016-05-09,2,False
2016-05-10,11,False
2016-05-11,6,False
2016-05-12,18,False
2016-05-13,11,False
2016-05-14,6,False
2016-05-15,3,False
2016-05-16,7,False
2016-05-17,8,False
2016-05-18,6,False
