date,Lam Research,isPartial
2017-10-06,31,False
2017-10-07,14,False
2017-10-08,10,False
2017-10-09,18,False
2017-10-10,29,False
2017-10-11,30,False
2017-10-12,28,False
2017-10-13,28,False
2017-10-14,28,False
2017-10-15,19,False
2017-10-16,41,False
2017-10-17,68,False
2017-10-18,62,False
2017-10-19,54,False
2017-10-20,39,False
2017-10-21,21,False
2017-10-22,20,False
2017-10-23,65,False
2017-10-24,52,False
2017-10-25,52,False
2017-10-26,45,False
2017-10-27,41,False
2017-10-28,22,False
2017-10-29,12,False
2017-10-30,33,False
2017-10-31,46,False
2017-11-01,49,False
2017-11-02,38,False
2017-11-03,42,False
2017-11-04,20,False
2017-11-05,10,False
2017-11-06,36,False
2017-11-07,36,False
2017-11-08,43,False
2017-11-09,40,False
2017-11-10,37,False
2017-11-11,8,False
2017-11-12,13,False
2017-11-13,26,False
2017-11-14,41,False
2017-11-15,44,False
2017-11-16,39,False
2017-11-17,38,False
2017-11-18,13,False
2017-11-19,16,False
2017-11-20,29,False
2017-11-21,41,False
2017-11-22,28,False
2017-11-23,14,False
2017-11-24,17,False
2017-11-25,15,False
2017-11-26,10,False
2017-11-27,31,False
2017-11-28,37,False
2017-11-29,76,False
2017-11-30,60,False
2017-12-01,38,False
2017-12-02,14,False
2017-12-03,17,False
2017-12-04,35,False
2017-12-05,39,False
2017-12-06,41,False
2017-12-07,37,False
2017-12-08,39,False
2017-12-09,26,False
2017-12-10,10,False
2017-12-11,33,False
2017-12-12,46,False
2017-12-13,28,False
2017-12-14,31,False
2017-12-15,26,False
2017-12-16,17,False
2017-12-17,19,False
2017-12-18,22,False
2017-12-19,33,False
2017-12-20,37,False
2017-12-21,27,False
2017-12-22,33,False
2017-12-23,7,False
2017-12-24,15,False
2017-12-25,23,False
2017-12-26,20,False
2017-12-27,16,False
2017-12-28,43,False
2017-12-29,36,False
2017-12-30,16,False
2017-12-31,5,False
2018-01-01,9,False
2018-01-02,37,False
2018-01-03,29,False
2018-01-04,40,False
2018-01-05,33,False
2018-01-06,21,False
2018-01-07,13,False
2018-01-08,23,False
2018-01-09,40,False
2018-01-10,45,False
2018-01-11,42,False
