date,Intuit inc,isPartial
2017-07-15,0,False
2017-07-16,0,False
2017-07-17,66,False
2017-07-18,0,False
2017-07-19,0,False
2017-07-20,33,False
2017-07-21,0,False
2017-07-22,0,False
2017-07-23,0,False
2017-07-24,65,False
2017-07-25,66,False
2017-07-26,33,False
2017-07-27,66,False
2017-07-28,0,False
2017-07-29,0,False
2017-07-30,0,False
2017-07-31,65,False
2017-08-01,31,False
2017-08-02,0,False
2017-08-03,0,False
2017-08-04,0,False
2017-08-05,0,False
2017-08-06,37,False
2017-08-07,0,False
2017-08-08,31,False
2017-08-09,0,False
2017-08-10,0,False
2017-08-11,34,False
2017-08-12,0,False
2017-08-13,37,False
2017-08-14,0,False
2017-08-15,0,False
2017-08-16,0,False
2017-08-17,0,False
2017-08-18,0,False
2017-08-19,0,False
2017-08-20,0,False
2017-08-21,0,False
2017-08-22,63,False
2017-08-23,32,False
2017-08-24,32,False
2017-08-25,34,False
2017-08-26,0,False
2017-08-27,0,False
2017-08-28,0,False
2017-08-29,0,False
2017-08-30,64,False
2017-08-31,32,False
2017-09-01,34,False
2017-09-02,0,False
2017-09-03,38,False
2017-09-04,33,False
2017-09-05,0,False
2017-09-06,31,False
2017-09-07,32,False
2017-09-08,0,False
2017-09-09,0,False
2017-09-10,0,False
2017-09-11,62,False
2017-09-12,93,False
2017-09-13,94,False
2017-09-14,0,False
2017-09-15,0,False
2017-09-16,0,False
2017-09-17,35,False
2017-09-18,31,False
2017-09-19,31,False
2017-09-20,0,False
2017-09-21,63,False
2017-09-22,33,False
2017-09-23,0,False
2017-09-24,0,False
2017-09-25,0,False
2017-09-26,0,False
2017-09-27,31,False
2017-09-28,0,False
2017-09-29,0,False
2017-09-30,0,False
2017-10-01,0,False
2017-10-02,0,False
2017-10-03,0,False
2017-10-04,62,False
2017-10-05,0,False
2017-10-06,0,False
