date,Alexion,isPartial
2016-05-04,8,False
2016-05-05,10,False
2016-05-06,12,False
2016-05-07,6,False
2016-05-08,9,False
2016-05-09,17,False
2016-05-10,11,False
2016-05-11,22,False
2016-05-12,13,False
2016-05-13,18,False
2016-05-14,11,False
2016-05-15,4,False
2016-05-16,14,False
2016-05-17,15,False
2016-05-18,3,False
2016-05-19,16,False
2016-05-20,15,False
2016-05-21,4,False
2016-05-22,5,False
2016-05-23,12,False
2016-05-24,17,False
2016-05-25,8,False
2016-05-26,10,False
2016-05-27,22,False
2016-05-28,4,False
2016-05-29,4,False
2016-05-30,13,False
2016-05-31,22,False
2016-06-01,9,False
2016-06-02,16,False
2016-06-03,18,False
2016-06-04,0,False
2016-06-05,5,False
2016-06-06,21,False
2016-06-07,31,False
2016-06-08,24,False
2016-06-09,16,False
2016-06-10,8,False
2016-06-11,2,False
2016-06-12,2,False
2016-06-13,19,False
2016-06-14,16,False
2016-06-15,11,False
2016-06-16,14,False
2016-06-17,15,False
2016-06-18,6,False
2016-06-19,18,False
2016-06-20,16,False
2016-06-21,10,False
2016-06-22,17,False
2016-06-23,16,False
2016-06-24,17,False
2016-06-25,9,False
2016-06-26,2,False
2016-06-27,14,False
2016-06-28,8,False
2016-06-29,18,False
2016-06-30,15,False
2016-07-01,9,False
2016-07-02,6,False
2016-07-03,2,False
2016-07-04,3,False
2016-07-05,17,False
2016-07-06,20,False
2016-07-07,17,False
2016-07-08,12,False
2016-07-09,4,False
2016-07-10,10,False
2016-07-11,17,False
2016-07-12,18,False
2016-07-13,5,False
2016-07-14,8,False
2016-07-15,5,False
2016-07-16,12,False
2016-07-17,6,False
2016-07-18,25,False
2016-07-19,25,False
2016-07-20,12,False
2016-07-21,14,False
2016-07-22,9,False
2016-07-23,6,False
2016-07-24,6,False
2016-07-25,10,False
2016-07-26,12,False
2016-07-27,7,False
2016-07-28,14,False
2016-07-29,23,False
2016-07-30,2,False
2016-07-31,2,False
2016-08-01,23,False
2016-08-02,12,False
2016-08-03,22,False
2016-08-04,12,False
2016-08-05,14,False
2016-08-06,4,False
2016-08-07,6,False
2016-08-08,3,False
2016-08-09,12,False
2016-08-10,14,False
2016-08-11,12,False
2016-08-12,13,False
2016-08-13,4,False
2016-08-14,4,False
2016-08-15,13,False
2016-08-16,18,False
2016-08-17,14,False
2016-08-18,16,False
2016-08-19,9,False
2016-08-20,8,False
2016-08-21,4,False
2016-08-22,19,False
2016-08-23,19,False
2016-08-24,12,False
2016-08-25,17,False
2016-08-26,16,False
2016-08-27,2,False
2016-08-28,8,False
2016-08-29,10,False
2016-08-30,13,False
2016-08-31,26,False
2016-09-01,8,False
2016-09-02,17,False
2016-09-03,10,False
2016-09-04,0,False
2016-09-05,12,False
2016-09-06,10,False
2016-09-07,20,False
2016-09-08,13,False
