date,Vertex Pharmaceuticals,isPartial
2017-01-19,27,False
2017-01-20,16,False
2017-01-21,5,False
2017-01-22,10,False
2017-01-23,24,False
2017-01-24,22,False
2017-01-25,20,False
2017-01-26,18,False
2017-01-27,21,False
2017-01-28,13,False
2017-01-29,15,False
2017-01-30,11,False
2017-01-31,9,False
2017-02-01,18,False
2017-02-02,18,False
2017-02-03,21,False
2017-02-04,13,False
2017-02-05,10,False
2017-02-06,24,False
2017-02-07,24,False
2017-02-08,11,False
2017-02-09,22,False
2017-02-10,16,False
2017-02-11,8,False
2017-02-12,5,False
2017-02-13,22,False
2017-02-14,15,False
2017-02-15,16,False
2017-02-16,15,False
2017-02-17,16,False
2017-02-18,5,False
2017-02-19,5,False
2017-02-20,20,False
2017-02-21,20,False
2017-02-22,18,False
2017-02-23,18,False
2017-02-24,16,False
2017-02-25,10,False
2017-02-26,10,False
2017-02-27,19,False
2017-02-28,37,False
2017-03-01,13,False
2017-03-02,36,False
2017-03-03,4,False
2017-03-04,5,False
2017-03-05,12,False
2017-03-06,32,False
2017-03-07,15,False
2017-03-08,24,False
2017-03-09,9,False
2017-03-10,27,False
2017-03-11,5,False
2017-03-12,7,False
2017-03-13,16,False
2017-03-14,11,False
2017-03-15,20,False
2017-03-16,20,False
2017-03-17,16,False
2017-03-18,5,False
2017-03-19,10,False
2017-03-20,22,False
2017-03-21,18,False
2017-03-22,29,False
2017-03-23,13,False
2017-03-24,16,False
2017-03-25,8,False
2017-03-26,5,False
2017-03-27,24,False
2017-03-28,31,False
2017-03-29,53,False
2017-03-30,38,False
2017-03-31,28,False
2017-04-01,18,False
2017-04-02,5,False
2017-04-03,26,False
2017-04-04,15,False
2017-04-05,28,False
2017-04-06,25,False
2017-04-07,7,False
2017-04-08,16,False
2017-04-09,10,False
2017-04-10,11,False
2017-04-11,18,False
2017-04-12,18,False
2017-04-13,16,False
2017-04-14,18,False
2017-04-15,5,False
2017-04-16,8,False
2017-04-17,16,False
2017-04-18,26,False
2017-04-19,17,False
2017-04-20,13,False
2017-04-21,14,False
2017-04-22,10,False
2017-04-23,10,False
2017-04-24,11,False
2017-04-25,24,False
2017-04-26,11,False
2017-04-27,20,False
2017-04-28,18,False
2017-04-29,8,False
2017-04-30,16,False
2017-05-01,19,False
2017-05-02,22,False
2017-05-03,17,False
2017-05-04,16,False
2017-05-05,11,False
2017-05-06,5,False
2017-05-07,8,False
2017-05-08,9,False
2017-05-09,22,False
2017-05-10,22,False
2017-05-11,16,False
2017-05-12,19,False
2017-05-13,13,False
2017-05-14,16,False
2017-05-15,23,False
2017-05-16,9,False
2017-05-17,10,False
2017-05-18,19,False
2017-05-19,12,False
2017-05-20,0,False
2017-05-21,5,False
2017-05-22,14,False
2017-05-23,23,False
2017-05-24,7,False
2017-05-25,15,False
2017-05-26,18,False
2017-05-27,0,False
2017-05-28,0,False
2017-05-29,10,False
2017-05-30,12,False
2017-05-31,16,False
2017-06-01,17,False
2017-06-02,15,False
2017-06-03,8,False
2017-06-04,8,False
2017-06-05,12,False
2017-06-06,14,False
2017-06-07,5,False
2017-06-08,16,False
2017-06-09,12,False
2017-06-10,6,False
2017-06-11,6,False
2017-06-12,16,False
2017-06-13,5,False
2017-06-14,19,False
2017-06-15,14,False
2017-06-16,15,False
2017-06-17,11,False
2017-06-18,11,False
2017-06-19,21,False
2017-06-20,7,False
2017-06-21,29,False
2017-06-22,14,False
2017-06-23,12,False
2017-06-24,14,False
2017-06-25,11,False
2017-06-26,19,False
2017-06-27,17,False
2017-06-28,29,False
2017-06-29,29,False
2017-06-30,10,False
2017-07-01,14,False
2017-07-02,6,False
2017-07-03,10,False
2017-07-04,10,False
2017-07-05,22,False
2017-07-06,10,False
2017-07-07,10,False
2017-07-08,0,False
2017-07-09,8,False
2017-07-10,9,False
2017-07-11,12,False
2017-07-12,9,False
2017-07-13,14,False
2017-07-14,10,False
2017-07-15,6,False
2017-07-16,6,False
2017-07-17,12,False
2017-07-18,50,False
2017-07-19,100,False
2017-07-20,55,False
2017-07-21,37,False
2017-07-22,11,False
2017-07-23,19,False
2017-07-24,21,False
2017-07-25,23,False
2017-07-26,33,False
2017-07-27,31,False
2017-07-28,17,False
2017-07-29,14,False
