date,Kraft Heinz,isPartial
2017-10-06,38,False
2017-10-07,24,False
2017-10-08,23,False
2017-10-09,35,False
2017-10-10,41,False
2017-10-11,46,False
2017-10-12,47,False
2017-10-13,29,False
2017-10-14,36,False
2017-10-15,31,False
2017-10-16,35,False
2017-10-17,39,False
2017-10-18,37,False
2017-10-19,67,False
2017-10-20,52,False
2017-10-21,21,False
2017-10-22,20,False
2017-10-23,36,False
2017-10-24,41,False
2017-10-25,38,False
2017-10-26,48,False
2017-10-27,25,False
2017-10-28,25,False
2017-10-29,27,False
2017-10-30,42,False
2017-10-31,41,False
2017-11-01,72,False
2017-11-02,63,False
2017-11-03,39,False
2017-11-04,37,False
2017-11-05,28,False
2017-11-06,48,False
2017-11-07,41,False
2017-11-08,62,False
2017-11-09,67,False
2017-11-10,30,False
2017-11-11,21,False
2017-11-12,18,False
2017-11-13,28,False
2017-11-14,55,False
2017-11-15,53,False
2017-11-16,52,False
2017-11-17,43,False
2017-11-18,12,False
2017-11-19,20,False
2017-11-20,35,False
2017-11-21,30,False
2017-11-22,31,False
2017-11-23,33,False
2017-11-24,33,False
2017-11-25,16,False
2017-11-26,22,False
2017-11-27,47,False
2017-11-28,49,False
2017-11-29,37,False
2017-11-30,43,False
2017-12-01,34,False
2017-12-02,16,False
2017-12-03,14,False
2017-12-04,35,False
2017-12-05,34,False
2017-12-06,35,False
2017-12-07,31,False
2017-12-08,28,False
2017-12-09,25,False
2017-12-10,14,False
2017-12-11,34,False
2017-12-12,37,False
2017-12-13,45,False
2017-12-14,40,False
2017-12-15,28,False
2017-12-16,23,False
2017-12-17,14,False
2017-12-18,44,False
2017-12-19,31,False
2017-12-20,32,False
2017-12-21,41,False
2017-12-22,26,False
2017-12-23,13,False
2017-12-24,12,False
2017-12-25,14,False
2017-12-26,16,False
2017-12-27,29,False
2017-12-28,33,False
2017-12-29,10,False
2017-12-30,21,False
2017-12-31,16,False
2018-01-01,27,False
2018-01-02,45,False
2018-01-03,30,False
2018-01-04,45,False
2018-01-05,37,False
2018-01-06,16,False
2018-01-07,22,False
2018-01-08,56,False
2018-01-09,45,False
2018-01-10,50,False
2018-01-11,32,False
2018-01-12,40,False
2018-01-13,12,False
2018-01-14,28,False
2018-01-15,31,False
2018-01-16,35,False
