date,Micron Technology,isPartial
2014-12-01,13,False
2014-12-02,15,False
2014-12-03,15,False
2014-12-04,11,False
2014-12-05,11,False
2014-12-06,15,False
2014-12-07,2,False
2014-12-08,9,False
2014-12-09,8,False
2014-12-10,17,False
2014-12-11,7,False
2014-12-12,5,False
2014-12-13,5,False
2014-12-14,8,False
2014-12-15,13,False
2014-12-16,31,False
2014-12-17,9,False
2014-12-18,14,False
2014-12-19,19,False
2014-12-20,16,False
2014-12-21,5,False
2014-12-22,9,False
2014-12-23,5,False
2014-12-24,8,False
2014-12-25,3,False
2014-12-26,3,False
2014-12-27,3,False
2014-12-28,8,False
2014-12-29,12,False
2014-12-30,9,False
2014-12-31,8,False
2015-01-01,11,False
2015-01-02,7,False
2015-01-03,5,False
2015-01-04,2,False
2015-01-05,6,False
2015-01-06,17,False
2015-01-07,10,False
2015-01-08,21,False
2015-01-09,11,False
2015-01-10,10,False
2015-01-11,7,False
2015-01-12,21,False
2015-01-13,20,False
2015-01-14,10,False
2015-01-15,13,False
2015-01-16,11,False
2015-01-17,15,False
2015-01-18,5,False
2015-01-19,8,False
2015-01-20,8,False
2015-01-21,8,False
2015-01-22,8,False
2015-01-23,9,False
2015-01-24,7,False
2015-01-25,5,False
2015-01-26,0,False
2015-01-27,14,False
2015-01-28,12,False
2015-01-29,12,False
2015-01-30,4,False
2015-01-31,10,False
2015-02-01,0,False
2015-02-02,4,False
2015-02-03,8,False
2015-02-04,12,False
2015-02-05,8,False
2015-02-06,11,False
2015-02-07,7,False
2015-02-08,5,False
2015-02-09,14,False
2015-02-10,8,False
2015-02-11,8,False
2015-02-12,23,False
2015-02-13,11,False
2015-02-14,5,False
2015-02-15,2,False
2015-02-16,4,False
2015-02-17,21,False
2015-02-18,6,False
2015-02-19,13,False
2015-02-20,4,False
2015-02-21,14,False
2015-02-22,0,False
2015-02-23,8,False
2015-02-24,20,False
2015-02-25,12,False
2015-02-26,18,False
2015-02-27,6,False
2015-02-28,5,False
2015-03-01,0,False
2015-03-02,6,False
2015-03-03,8,False
2015-03-04,20,False
2015-03-05,8,False
2015-03-06,17,False
2015-03-07,7,False
2015-03-08,5,False
2015-03-09,8,False
2015-03-10,10,False
2015-03-11,4,False
2015-03-12,18,False
2015-03-13,13,False
2015-03-14,7,False
2015-03-15,7,False
2015-03-16,8,False
2015-03-17,6,False
2015-03-18,8,False
2015-03-19,12,False
2015-03-20,8,False
2015-03-21,2,False
2015-03-22,5,False
2015-03-23,18,False
2015-03-24,12,False
2015-03-25,21,False
2015-03-26,9,False
2015-03-27,15,False
2015-03-28,8,False
2015-03-29,10,False
2015-03-30,16,False
2015-03-31,14,False
2015-04-01,17,False
2015-04-02,11,False
2015-04-03,2,False
2015-04-04,0,False
2015-04-05,5,False
2015-04-06,11,False
2015-04-07,12,False
2015-04-08,8,False
2015-04-09,8,False
2015-04-10,11,False
2015-04-11,2,False
2015-04-12,2,False
2015-04-13,14,False
2015-04-14,12,False
2015-04-15,12,False
2015-04-16,16,False
2015-04-17,6,False
2015-04-18,7,False
2015-04-19,5,False
2015-04-20,12,False
2015-04-21,16,False
2015-04-22,10,False
2015-04-23,12,False
2015-04-24,11,False
2015-04-25,7,False
2015-04-26,7,False
2015-04-27,16,False
2015-04-28,8,False
2015-04-29,6,False
2015-04-30,13,False
2015-05-01,9,False
2015-05-02,5,False
2015-05-03,2,False
2015-05-04,6,False
2015-05-05,10,False
2015-05-06,18,False
2015-05-07,8,False
2015-05-08,2,False
2015-05-09,5,False
2015-05-10,5,False
2015-05-11,12,False
2015-05-12,10,False
2015-05-13,18,False
2015-05-14,8,False
2015-05-15,4,False
2015-05-16,7,False
2015-05-17,2,False
2015-05-18,4,False
2015-05-19,4,False
2015-05-20,16,False
2015-05-21,12,False
2015-05-22,13,False
2015-05-23,10,False
2015-05-24,2,False
2015-05-25,2,False
2015-05-26,2,False
2015-05-27,10,False
2015-05-28,16,False
2015-05-29,6,False
2015-05-30,5,False
2015-05-31,7,False
2015-06-01,6,False
2015-06-02,10,False
2015-06-03,8,False
2015-06-04,6,False
2015-06-05,6,False
2015-06-06,7,False
2015-06-07,7,False
2015-06-08,12,False
2015-06-09,12,False
2015-06-10,14,False
2015-06-11,8,False
2015-06-12,9,False
2015-06-13,0,False
2015-06-14,2,False
2015-06-15,10,False
2015-06-16,16,False
2015-06-17,14,False
2015-06-18,12,False
2015-06-19,19,False
2015-06-20,5,False
2015-06-21,5,False
2015-06-22,2,False
2015-06-23,8,False
2015-06-24,16,False
2015-06-25,25,False
2015-06-26,30,False
2015-06-27,27,False
2015-06-28,10,False
2015-06-29,22,False
2015-06-30,8,False
2015-07-01,10,False
2015-07-02,10,False
2015-07-03,0,False
2015-07-04,2,False
2015-07-05,7,False
2015-07-06,20,False
2015-07-07,16,False
2015-07-08,10,False
2015-07-09,6,False
2015-07-10,11,False
2015-07-11,7,False
2015-07-12,5,False
2015-07-13,16,False
2015-07-14,100,False
2015-07-15,50,False
2015-07-16,23,False
2015-07-17,22,False
2015-07-18,13,False
2015-07-19,3,False
2015-07-20,24,False
2015-07-21,8,False
2015-07-22,18,False
2015-07-23,22,False
2015-07-24,11,False
2015-07-25,2,False
2015-07-26,0,False
2015-07-27,14,False
2015-07-28,16,False
2015-07-29,22,False
2015-07-30,10,False
2015-07-31,21,False
2015-08-01,12,False
2015-08-02,7,False
2015-08-03,12,False
2015-08-04,8,False
2015-08-05,14,False
