date,Micron Technology,isPartial
2015-04-10,9,False
2015-04-11,5,False
2015-04-12,5,False
2015-04-13,10,False
2015-04-14,14,False
2015-04-15,14,False
2015-04-16,12,False
2015-04-17,6,False
2015-04-18,2,False
2015-04-19,5,False
2015-04-20,6,False
2015-04-21,16,False
2015-04-22,18,False
2015-04-23,29,False
2015-04-24,9,False
2015-04-25,10,False
2015-04-26,7,False
2015-04-27,12,False
2015-04-28,6,False
2015-04-29,6,False
2015-04-30,2,False
2015-05-01,9,False
2015-05-02,0,False
2015-05-03,2,False
2015-05-04,2,False
2015-05-05,8,False
2015-05-06,10,False
2015-05-07,6,False
2015-05-08,4,False
2015-05-09,0,False
2015-05-10,2,False
2015-05-11,14,False
2015-05-12,14,False
2015-05-13,14,False
2015-05-14,8,False
2015-05-15,4,False
2015-05-16,5,False
2015-05-17,2,False
2015-05-18,0,False
2015-05-19,6,False
2015-05-20,14,False
2015-05-21,14,False
2015-05-22,13,False
2015-05-23,7,False
2015-05-24,2,False
2015-05-25,2,False
2015-05-26,0,False
2015-05-27,16,False
2015-05-28,6,False
2015-05-29,6,False
2015-05-30,2,False
2015-05-31,2,False
2015-06-01,10,False
2015-06-02,14,False
2015-06-03,8,False
2015-06-04,11,False
2015-06-05,4,False
2015-06-06,5,False
2015-06-07,7,False
2015-06-08,8,False
2015-06-09,22,False
2015-06-10,6,False
2015-06-11,4,False
2015-06-12,8,False
2015-06-13,0,False
2015-06-14,5,False
2015-06-15,14,False
2015-06-16,14,False
2015-06-17,14,False
2015-06-18,4,False
2015-06-19,15,False
2015-06-20,2,False
2015-06-21,12,False
2015-06-22,8,False
2015-06-23,8,False
2015-06-24,20,False
2015-06-25,29,False
2015-06-26,42,False
2015-06-27,25,False
2015-06-28,7,False
2015-06-29,20,False
2015-06-30,8,False
2015-07-01,10,False
2015-07-02,8,False
2015-07-03,9,False
2015-07-04,5,False
2015-07-05,5,False
2015-07-06,14,False
2015-07-07,12,False
2015-07-08,6,False
2015-07-09,8,False
2015-07-10,15,False
2015-07-11,5,False
2015-07-12,5,False
2015-07-13,20,False
2015-07-14,100,False
2015-07-15,45,False
2015-07-16,21,False
2015-07-17,15,False
2015-07-18,10,False
2015-07-19,5,False
2015-07-20,30,False
2015-07-21,12,False
2015-07-22,14,False
2015-07-23,8,False
2015-07-24,9,False
2015-07-25,2,False
2015-07-26,7,False
2015-07-27,10,False
2015-07-28,18,False
2015-07-29,26,False
2015-07-30,18,False
2015-07-31,25,False
2015-08-01,12,False
2015-08-02,2,False
2015-08-03,10,False
2015-08-04,6,False
2015-08-05,14,False
2015-08-06,17,False
2015-08-07,4,False
2015-08-08,2,False
2015-08-09,5,False
2015-08-10,14,False
2015-08-11,6,False
2015-08-12,6,False
2015-08-13,10,False
2015-08-14,13,False
2015-08-15,14,False
2015-08-16,2,False
2015-08-17,6,False
2015-08-18,10,False
2015-08-19,14,False
2015-08-20,18,False
2015-08-21,10,False
2015-08-22,5,False
2015-08-23,2,False
2015-08-24,16,False
2015-08-25,12,False
2015-08-26,20,False
2015-08-27,20,False
2015-08-28,19,False
2015-08-29,5,False
2015-08-30,0,False
2015-08-31,17,False
2015-09-01,14,False
2015-09-02,10,False
2015-09-03,18,False
2015-09-04,6,False
2015-09-05,0,False
2015-09-06,2,False
2015-09-07,6,False
2015-09-08,12,False
2015-09-09,12,False
2015-09-10,16,False
2015-09-11,4,False
2015-09-12,2,False
2015-09-13,4,False
2015-09-14,13,False
2015-09-15,12,False
2015-09-16,10,False
2015-09-17,8,False
2015-09-18,14,False
2015-09-19,7,False
2015-09-20,2,False
2015-09-21,15,False
2015-09-22,11,False
2015-09-23,8,False
2015-09-24,16,False
2015-09-25,10,False
2015-09-26,7,False
2015-09-27,0,False
2015-09-28,4,False
2015-09-29,15,False
2015-09-30,10,False
2015-10-01,25,False
2015-10-02,12,False
2015-10-03,4,False
2015-10-04,7,False
2015-10-05,17,False
2015-10-06,21,False
2015-10-07,11,False
2015-10-08,10,False
2015-10-09,6,False
2015-10-10,13,False
2015-10-11,4,False
2015-10-12,14,False
2015-10-13,15,False
2015-10-14,13,False
2015-10-15,4,False
2015-10-16,12,False
2015-10-17,7,False
2015-10-18,4,False
2015-10-19,15,False
2015-10-20,13,False
2015-10-21,15,False
2015-10-22,6,False
2015-10-23,10,False
2015-10-24,0,False
2015-10-25,4,False
2015-10-26,11,False
2015-10-27,7,False
2015-10-28,9,False
2015-10-29,11,False
2015-10-30,10,False
2015-10-31,2,False
2015-11-01,5,False
2015-11-02,13,False
2015-11-03,19,False
2015-11-04,2,False
2015-11-05,7,False
2015-11-06,12,False
2015-11-07,2,False
2015-11-08,2,False
2015-11-09,11,False
2015-11-10,19,False
2015-11-11,13,False
2015-11-12,8,False
2015-11-13,22,False
2015-11-14,7,False
2015-11-15,2,False
2015-11-16,2,False
2015-11-17,9,False
2015-11-18,6,False
2015-11-19,17,False
2015-11-20,4,False
