date,O'Reilly Automotive,isPartial
2013-01-20,0,False
2013-01-21,68,False
2013-01-22,0,False
2013-01-23,68,False
2013-01-24,0,False
2013-01-25,0,False
2013-01-26,0,False
2013-01-27,0,False
2013-01-28,0,False
2013-01-29,0,False
2013-01-30,0,False
2013-01-31,0,False
2013-02-01,0,False
2013-02-02,40,False
2013-02-03,39,False
2013-02-04,0,False
2013-02-05,0,False
2013-02-06,0,False
2013-02-07,34,False
2013-02-08,0,False
2013-02-09,41,False
2013-02-10,0,False
2013-02-11,35,False
2013-02-12,0,False
2013-02-13,0,False
2013-02-14,0,False
2013-02-15,71,False
2013-02-16,0,False
2013-02-17,40,False
2013-02-18,34,False
2013-02-19,34,False
2013-02-20,0,False
2013-02-21,0,False
2013-02-22,0,False
2013-02-23,0,False
2013-02-24,0,False
2013-02-25,0,False
2013-02-26,0,False
2013-02-27,34,False
2013-02-28,34,False
2013-03-01,70,False
2013-03-02,0,False
2013-03-03,0,False
2013-03-04,0,False
2013-03-05,34,False
2013-03-06,33,False
2013-03-07,0,False
2013-03-08,35,False
2013-03-09,0,False
2013-03-10,38,False
2013-03-11,0,False
2013-03-12,32,False
2013-03-13,0,False
2013-03-14,0,False
2013-03-15,0,False
2013-03-16,0,False
2013-03-17,38,False
2013-03-18,0,False
2013-03-19,66,False
2013-03-20,33,False
2013-03-21,0,False
2013-03-22,34,False
2013-03-23,39,False
2013-03-24,0,False
2013-03-25,33,False
2013-03-26,33,False
2013-03-27,0,False
2013-03-28,0,False
2013-03-29,77,False
2013-03-30,41,False
2013-03-31,0,False
2013-04-01,35,False
2013-04-02,33,False
2013-04-03,0,False
2013-04-04,100,False
2013-04-05,0,False
2013-04-06,39,False
2013-04-07,0,False
2013-04-08,0,False
2013-04-09,32,False
2013-04-10,0,False
2013-04-11,0,False
2013-04-12,34,False
2013-04-13,0,False
2013-04-14,0,False
2013-04-15,0,False
2013-04-16,33,False
2013-04-17,0,False
2013-04-18,0,False
2013-04-19,35,False
2013-04-20,40,False
2013-04-21,0,False
2013-04-22,33,False
2013-04-23,66,False
2013-04-24,0,False
2013-04-25,34,False
2013-04-26,0,False
2013-04-27,39,False
2013-04-28,79,False
2013-04-29,33,False
2013-04-30,33,False
2013-05-01,0,False
2013-05-02,0,False
2013-05-03,0,False
2013-05-04,0,False
2013-05-05,0,False
2013-05-06,0,False
2013-05-07,0,False
2013-05-08,33,False
2013-05-09,0,False
2013-05-10,0,False
2013-05-11,0,False
2013-05-12,40,False
2013-05-13,0,False
2013-05-14,33,False
2013-05-15,0,False
2013-05-16,0,False
2013-05-17,0,False
2013-05-18,0,False
2013-05-19,79,False
2013-05-20,0,False
2013-05-21,0,False
2013-05-22,0,False
2013-05-23,0,False
2013-05-24,0,False
2013-05-25,0,False
2013-05-26,0,False
2013-05-27,0,False
2013-05-28,0,False
2013-05-29,0,False
2013-05-30,66,False
2013-05-31,0,False
2013-06-01,0,False
2013-06-02,0,False
2013-06-03,0,False
2013-06-04,32,False
2013-06-05,65,False
2013-06-06,33,False
2013-06-07,0,False
2013-06-08,40,False
2013-06-09,0,False
2013-06-10,0,False
2013-06-11,0,False
2013-06-12,0,False
2013-06-13,0,False
2013-06-14,35,False
2013-06-15,0,False
2013-06-16,0,False
2013-06-17,0,False
2013-06-18,0,False
2013-06-19,33,False
2013-06-20,0,False
2013-06-21,70,False
2013-06-22,0,False
2013-06-23,0,False
2013-06-24,33,False
2013-06-25,0,False
2013-06-26,0,False
2013-06-27,0,False
2013-06-28,0,False
2013-06-29,0,False
