date,dow,isPartial
2016-09-11,5,False
2016-09-12,12,False
2016-09-13,13,False
2016-09-14,12,False
2016-09-15,11,False
2016-09-16,10,False
2016-09-17,5,False
2016-09-18,4,False
2016-09-19,9,False
2016-09-20,10,False
2016-09-21,10,False
2016-09-22,10,False
2016-09-23,10,False
2016-09-24,5,False
2016-09-25,4,False
2016-09-26,10,False
2016-09-27,11,False
2016-09-28,10,False
2016-09-29,10,False
2016-09-30,10,False
2016-10-01,5,False
2016-10-02,4,False
2016-10-03,10,False
2016-10-04,10,False
2016-10-05,9,False
2016-10-06,10,False
2016-10-07,9,False
2016-10-08,5,False
2016-10-09,4,False
2016-10-10,8,False
2016-10-11,9,False
2016-10-12,10,False
2016-10-13,10,False
2016-10-14,10,False
2016-10-15,5,False
2016-10-16,4,False
2016-10-17,9,False
2016-10-18,10,False
2016-10-19,10,False
2016-10-20,9,False
2016-10-21,9,False
2016-10-22,5,False
2016-10-23,4,False
2016-10-24,9,False
2016-10-25,9,False
2016-10-26,9,False
2016-10-27,10,False
2016-10-28,10,False
2016-10-29,5,False
2016-10-30,4,False
2016-10-31,9,False
2016-11-01,10,False
2016-11-02,10,False
2016-11-03,10,False
2016-11-04,10,False
2016-11-05,5,False
2016-11-06,4,False
2016-11-07,12,False
2016-11-08,13,False
2016-11-09,100,False
2016-11-10,28,False
2016-11-11,19,False
2016-11-12,8,False
2016-11-13,6,False
2016-11-14,14,False
2016-11-15,13,False
2016-11-16,12,False
2016-11-17,12,False
2016-11-18,11,False
2016-11-19,5,False
2016-11-20,4,False
2016-11-21,10,False
2016-11-22,13,False
2016-11-23,12,False
2016-11-24,7,False
2016-11-25,9,False
2016-11-26,5,False
2016-11-27,4,False
2016-11-28,10,False
2016-11-29,10,False
2016-11-30,10,False
2016-12-01,11,False
2016-12-02,11,False
2016-12-03,5,False
2016-12-04,4,False
2016-12-05,9,False
2016-12-06,10,False
2016-12-07,11,False
2016-12-08,12,False
2016-12-09,12,False
2016-12-10,6,False
2016-12-11,5,False
2016-12-12,11,False
2016-12-13,12,False
2016-12-14,14,False
2016-12-15,14,False
2016-12-16,12,False
2016-12-17,5,False
2016-12-18,4,False
2016-12-19,10,False
2016-12-20,14,False
2016-12-21,13,False
2016-12-22,11,False
2016-12-23,11,False
2016-12-24,5,False
2016-12-25,4,False
2016-12-26,7,False
2016-12-27,11,False
